기준_년분기_코드,행정동_코드,행정동_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20253,11620630,남현동,3234026,7,6262478000,1685827000,31974000,20419000,468134000,833199000,111705000,309605000,523519000,269616000,2008480000,4133633,1982832,2150801,476357,766167,776471,581131,579650,953855,1141166,856011,442172,442890,690372,561022,576324,578339,580915,580672,585784,614065,617534
20253,11620625,인헌동,2783693,6,4263968000,1201970000,81071000,5753000,609709000,598636000,122117000,94011000,200355000,203502000,1146844000,5897444,2735776,3161670,662229,1401805,1187454,843029,720878,1082049,1719259,1226878,598264,585663,935422,831958,833319,828881,832564,825466,826589,856442,894185
20253,11620615,중앙동,2633493,6,5914878000,1780957000,112815000,11167000,1416239000,35345000,532688000,80443000,253816000,255541000,1435867000,5124150,2374083,2750068,419170,1347001,1121105,699972,604783,932118,1425752,1037904,553634,560351,847656,698854,719135,719422,718755,713759,714336,762797,775944
20253,11620605,은천동,3063077,7,6709487000,2590427000,90199000,591922000,538638000,386442000,284715000,91046000,199749000,250650000,1685699000,8464236,4018808,4445428,1205470,1513153,1519496,1279643,1176043,1770433,2362359,1705661,917995,926243,1406531,1145447,1188593,1176096,1182193,1177543,1181709,1265411,1292692
20253,11620595,청룡동,2768161,6,9125661000,1755463000,244516000,555889000,2056806000,21676000,361311000,218732000,1229185000,590052000,2092031000,10872281,5248769,5623512,970348,3263160,2218146,1407062,1235219,1778344,3172654,2258166,1133073,1106465,1708767,1493155,1526602,1524888,1530369,1520837,1525050,1598274,1646261
20253,11620585,낙성대동,3225725,7,9089106000,846654000,90142000,2991000,1962748000,205914000,102811000,426880000,630823000,388185000,4431958000,5832003,2878426,2953576,607487,1955353,1216969,707619,574572,770001,1415397,1123697,672976,686863,1120418,812651,806826,814411,815090,815429,832461,878808,868978
20253,11620575,행운동,2889475,6,6256573000,2185936000,211966000,57789000,1307738000,33633000,266865000,184277000,297948000,221229000,1489192000,6894554,3249182,3645371,799431,1699994,1453912,904156,799358,1237703,2055714,1464154,724729,695903,1034770,919284,971200,965896,965651,962993,971663,1013327,1043825
20253,11620565,성현동,3455108,7,1552552000,558521000,17145000,11188000,127316000,77586000,350585000,8656000,204512000,36406000,160637000,4627906,2117030,2510876,826722,582022,716635,786271,689756,1026498,1364013,947481,470754,480813,726581,638264,654322,641145,643226,637472,644296,689921,717525
20253,11620545,청림동,3682775,7,1246307000,696072000,4261000,1985000,78390000,4450000,155995000,23522000,130880000,28174000,122578000,2964442,1383244,1581198,527547,350318,466777,490112,437105,692582,924439,602729,279874,285887,448928,422586,414223,416463,418879,413805,410307,435760,455006
20253,11620525,보라매동,2529995,6,13616140000,1201300000,42846000,26658000,451260000,278401000,10183164000,70260000,232362000,115812000,1014077000,3455004,1680683,1774322,334807,703419,696326,542598,469392,708463,894980,742791,410293,405714,557141,444085,494979,495342,494521,492190,486557,491419,499997
20253,11590680,신대방2동,3340157,7,93867082000,1812383000,18446000,1266162000,5261330000,81673459000,151894000,75457000,305986000,1089487000,2212478000,5171957,2382097,2789860,735742,853253,941942,873052,726336,1041631,1368570,1093036,627611,615028,814984,652729,745377,744306,744553,744558,726274,721150,745739
20253,11590670,신대방1동,3845094,8,3640693000,1274068000,35696000,6758000,185419000,553301000,148480000,50822000,295146000,153769000,937234000,3659771,1711084,1948687,477958,591315,642629,571996,583037,792837,1032557,777452,400167,389628,574961,485006,516699,514334,518062,512980,511941,530237,555517
20253,11590660,대방동,3524765,7,6914212000,1850663000,80677000,25226000,1229074000,440576000,651358000,148748000,581645000,339913000,1566332000,7363230,3472686,3890545,1222661,1326320,1209893,1157637,1099305,1347415,2088123,1547387,792991,775014,1147417,1012300,1051201,1048454,1048285,1045789,1041661,1056902,1070937
20253,11590651,사당5동,3047661,7,994935000,318638000,14013000,9027000,78838000,14401000,88266000,27926000,61149000,29646000,353031000,3281095,1515713,1765381,564007,451869,557277,538528,441488,727925,902453,701750,369811,353580,519682,433819,465113,462933,463834,464033,457610,475692,491879
20253,11590650,사당4동,2844168,6,2436747000,1414484000,45440000,23795000,231185000,9252000,101815000,17415000,95526000,139688000,358147000,3902655,1797784,2104871,500101,625802,717320,587233,554228,917972,1147461,791481,396238,405779,622448,539246,545232,539311,540844,539376,542859,582696,612338
20253,11590640,사당3동,3890035,8,3033803000,1143365000,45355000,68268000,363737000,19751000,250574000,53668000,182238000,107239000,799608000,5303378,2439566,2863814,871452,657181,838659,830551,762064,1343473,1607629,1092839,527324,524452,805634,745501,750606,745211,748405,739153,740489,778287,801229
20253,11590630,사당2동,3884988,8,9278362000,2684882000,147301000,44904000,1392214000,178661000,321831000,424218000,499866000,658850000,2925635000,7340358,3347409,3992948,1250569,988808,1136593,1142657,1096242,1725489,1812149,1444143,844805,888769,1353690,996803,1032402,1035541,1035985,1031684,1052337,1085855,1066554
20253,11590620,사당1동,2855173,6,9121874000,1685159000,134359000,71109000,1704426000,275039000,176752000,246758000,536869000,215838000,4075565000,6423468,3022155,3401312,619709,1369603,1348683,949166,842743,1293565,1757925,1296444,692183,685233,1112402,879279,904751,907133,910922,913104,929114,941629,916816
20253,11590605,흑석동,4224946,8,10449640000,1575293000,60837000,28573000,5709180000,291413000,285149000,125082000,336056000,184370000,1853687000,5578171,2532959,3045211,899671,1319709,728973,799554,759193,1071072,1423469,1198536,699083,679076,881443,696563,809917,818826,818592,823607,803509,762580,741140
20253,11590560,상도4동,2563258,6,2303283000,966634000,47693000,10612000,213223000,13277000,131250000,62443000,126870000,53746000,677535000,5420016,2410194,3009821,873583,765477,901623,857000,783098,1239237,1720360,1122344,527478,510600,785522,753711,766545,758123,758937,753575,757445,798235,827155
20253,11590550,상도3동,2575897,6,4945980000,2646955000,124537000,32937000,489880000,104243000,84285000,63993000,268779000,162166000,968205000,4641678,2096303,2545375,629752,749311,793034,677117,664135,1128330,1411250,940545,458613,458554,720210,652506,652245,645205,644811,642511,643773,690539,722595
20253,11590540,상도2동,3826699,8,4676696000,1442379000,104403000,24572000,995281000,113863000,449621000,74478000,214139000,185802000,1072158000,4830381,2198083,2632299,917659,719423,723851,793120,701753,974576,1284634,1013496,556155,553590,783210,639296,695859,695595,692859,690591,685740,686503,683236
20253,11590530,상도1동,3875896,8,7969104000,2384947000,52545000,90581000,1000034000,473981000,502668000,163402000,503441000,441590000,2355915000,7858301,3704141,4154163,1158531,2115638,1036934,1022605,975573,1549022,2142927,1604081,887285,892501,1297887,1033621,1106615,1107772,1115797,1108404,1103723,1149806,1166185
20253,11590520,노량진2동,2420761,5,5746389000,2859029000,15270000,56708000,433053000,12333000,480877000,172269000,152658000,106656000,1457536000,2807850,1405984,1401866,252359,627818,535324,380855,398483,613011,712698,598772,340214,339556,470842,345766,401218,401489,402378,401939,404452,407068,389306
20253,11590510,노량진1동,3583099,7,7118744000,1994787000,93905000,56181000,514969000,30362000,1043794000,292947000,529170000,280598000,2282031000,6079001,3122949,2956053,642536,1825975,1174256,784846,693054,958333,1535273,1280287,715093,729502,1050391,768457,858755,860785,859087,858889,865146,903364,872975
20253,11560720,대림3동,2907933,6,7431607000,1018852000,43108000,163218000,1958562000,1643698000,114654000,217145000,315705000,135516000,1821149000,6627927,3205243,3422683,563164,848024,1154412,1119159,1231139,1712028,1632491,1351383,786358,802247,1177157,878291,941079,936548,940345,935293,937694,956789,980179
20253,11560710,대림2동,2686240,6,4323342000,1317729000,153579000,115881000,602799000,20160000,30538000,156349000,143694000,249390000,1533223000,4616194,2278681,2337515,308432,559912,827056,836933,924546,1159315,1227250,920114,525522,537007,787191,619112,649957,643521,644707,642772,641403,675275,718558
20253,11560700,대림1동,2582442,6,5033696000,1924229000,35169000,125511000,1935061000,22148000,64626000,38207000,138079000,72634000,678032000,4155361,1937425,2217937,405394,504942,594416,687504,801581,1161527,1143647,838504,465307,467190,679066,561646,582693,578895,585428,577493,577505,604517,648831
20253,11560690,신길7동,3616070,7,2241628000,968115000,4185000,16437000,209731000,341993000,164071000,11343000,58894000,45579000,421280000,3662659,1689078,1973582,711361,510082,613477,601140,525614,700985,921693,769306,427165,430799,634023,479673,520886,520742,522272,521001,518476,529309,529972
20253,11560680,신길6동,2954616,6,4907774000,1089934000,43817000,151123000,1076656000,389889000,387007000,90906000,260337000,153905000,1264200000,5973799,2737744,3236054,970637,850987,1048996,966328,866806,1270046,1648209,1252351,661924,649803,972359,789152,854635,851146,854560,851339,847064,855038,860018
20253,11560670,신길5동,2656511,6,1839280000,220839000,25155000,75453000,264955000,601026000,105646000,12599000,42427000,52816000,438364000,2915361,1348686,1566677,428582,309055,439627,498576,486522,752999,771842,616211,335509,323422,481390,386987,412424,407482,408684,403819,409824,430915,442212
20253,11560660,신길4동,2717791,6,971262000,387989000,8013000,8788000,211839000,3834000,70462000,23351000,30019000,50492000,176475000,2503634,1193777,1309857,295669,290064,395718,408783,397333,716068,759223,506183,252149,252455,385146,348479,354766,352255,350113,347294,350168,363547,385493
20253,11560650,신길3동,3085442,7,3701438000,1047463000,51516000,190319000,806470000,468482000,183825000,58471000,142185000,79422000,673285000,6230816,2997088,3233728,1032060,720344,971317,937708,983374,1586014,1773262,1243942,659863,671446,1023330,858975,879370,871377,870182,863848,873061,923455,949522
20253,11560630,신길1동,2780044,6,4281759000,1112407000,53186000,27949000,1284208000,490913000,143845000,47558000,243044000,71254000,807395000,5547237,2713414,2833823,604443,894134,1011636,845758,837817,1353449,1563935,1173946,602413,593825,870447,742672,788199,787885,785472,782413,783206,800088,819974
20253,11560620,양평2동,3672088,7,13433591000,1556059000,70814000,278419000,547986000,779722000,193114000,136867000,7626022000,232013000,2012575000,4830869,2387612,2443257,574865,747645,1212053,928435,667231,700640,1264590,1082200,601640,577652,712690,592097,719900,723732,724301,719877,706898,619506,616655
20253,11560610,양평1동,3508250,7,4368389000,725644000,21848000,41576000,384639000,1038803000,111599000,33406000,455767000,225142000,1329965000,4966688,2381351,2585338,598706,795125,1177405,927332,682727,785391,1200331,1083033,694810,664256,754267,569989,747347,745844,747851,744026,723076,623784,634761
20253,11560605,문래동,4019445,8,1.63E+12,2323161000,80919000,226219000,2224906000,514300000,491105000,300789000,1.62E+12,718836000,4579704000,9426403,4558152,4868253,1272917,1332426,1901548,1849572,1382318,1687622,1775667,1940489,1400687,1434867,1805847,1068845,1360408,1370532,1382662,1387963,1400918,1302001,1221921
20253,11560585,도림동,3031484,7,2570035000,1173380000,11602000,36517000,120175000,153651000,130748000,51762000,178490000,89039000,624671000,5405206,2570004,2835202,677953,733565,993195,865660,844463,1290369,1608510,1093320,541943,545794,854757,760883,749384,744183,748525,747211,749054,810793,856058
20253,11560560,당산2동,4130932,8,8775013000,1948716000,109552000,25280000,1544577000,120063000,469120000,282312000,506134000,617409000,3151850000,8836363,4118965,4717398,1253298,1549426,2008061,1534396,1092236,1398947,2275923,1901394,1051968,1039713,1438933,1128432,1276065,1277613,1282576,1280969,1271844,1222758,1224538
20253,11560550,당산1동,3536432,7,6583757000,1341478000,56304000,75777000,826523000,304118000,205030000,220999000,397645000,569297000,2586586000,7187765,3410381,3777384,634100,1284034,1692680,1239806,1040529,1296615,1615382,1508969,1020379,1008982,1208747,825308,1052993,1055213,1058370,1051128,1050420,976983,942656
20253,11560540,여의동,5590853,9,1.88E+11,4650180000,896543000,465299000,8293366000,1.04E+11,856028000,623851000,27047107000,26025354000,14463572000,6602277,3358897,3243380,741702,931009,1441047,1473959,1008058,1006502,1100101,1502741,1146336,1136818,1123775,592505,1017579,1047566,1042385,1045328,991203,759195,699021
20253,11560535,영등포동,3570107,7,31168003000,3871269000,2098368000,1050819000,5978337000,397888000,328514000,1133088000,5745058000,1034476000,9530186000,10726612,5251519,5475093,795271,2331658,2617500,1767504,1424836,1789841,2171517,2145785,1578950,1646801,1973901,1209657,1493992,1517306,1522723,1527273,1569095,1589400,1506821
20253,11560515,영등포본동,3286751,7,4085774000,1760271000,75129000,35656000,520986000,186191000,155392000,65796000,253490000,155672000,877191000,6486570,3178694,3307876,842268,950099,1127996,1018674,1000624,1546908,1817889,1360240,709702,699860,1025730,873148,911498,913196,911814,904771,916510,952998,975783
20253,11545710,시흥5동,2375052,5,2070983000,879140000,16107000,97892000,199158000,37649000,54989000,74376000,103764000,85952000,521956000,3354825,1587103,1767722,511151,366653,462860,506895,602210,905055,934612,662112,358495,368839,564168,466597,472622,470919,473042,471532,473947,489752,503010
20253,11545700,시흥4동,2405620,5,1384594000,792203000,17339000,14677000,210589000,15566000,50975000,24368000,52236000,41792000,164849000,2096861,1005533,1091328,341044,201240,288151,320447,357642,588337,666774,437350,207237,201746,298627,285127,295087,291737,292433,291362,289474,308204,328564
20253,11545690,시흥3동,2516251,6,1598905000,422736000,7031000,72787000,77117000,577929000,19983000,54373000,34811000,27162000,304976000,1286567,642348,644220,174891,131219,185993,206826,219068,368570,392269,282057,130869,124441,182566,174365,186289,183819,184862,182976,182758,180062,185801
20253,11545680,시흥2동,3181421,7,783632000,443802000,13899000,7745000,59048000,3744000,124256000,7097000,36619000,28249000,59173000,1417429,637167,780262,327075,117334,157851,220016,213468,381684,402156,289545,147280,153960,229793,194693,200659,198745,199664,198102,195764,208042,216453
